channelId,channelUrl,channelTitle,country,videos,views,suggest,examples,rules,note
UC82nuQ2rasPs0_VtEkaBe3A,https://www.youtube.com/channel/UC82nuQ2rasPs0_VtEkaBe3A,"응가",,1,85,"official:1","오피셜히게단디즘 - らしさ ((나)다움) 라이브 자막/번역",,
UCU_72PNFnJtAhqvLZzwQ5xw,https://www.youtube.com/channel/UCU_72PNFnJtAhqvLZzwQ5xw,"패스커뮤니티교회",KR,2,79,"community:2","2025년 9월 21일 패스커뮤니티 주일 오후 온라인 예배 / 2025년 9월 21일 패스커뮤니티 주일 오전 온라인 예배",,
UC6htnhLj1nswg3W_qcVwtmw,https://www.youtube.com/channel/UC6htnhLj1nswg3W_qcVwtmw,"걸어서 코노 1분",,2,61,"official:2","Official髭男dism(오피셜히게단디즘) - Pretender 노래방 #official髭男dism #pretender #커버 #코노 #코인노 / 온 몸을 쥐어짜며 부른 [Official髭男dism(오피셜히게단디즘) - pretender] 코인노래방",,
UCYWhn5eKOYn9NT1-vTjAQ2g,https://www.youtube.com/channel/UCYWhn5eKOYn9NT1-vTjAQ2g,"주식참견시점(주참시)",KR,1,58,"official:1","""알트장 전환 시점, 수혜 예상"" 오피셜트럼프 한 번의 기회가 남았습니다. #오피셜트럼프 #오피셜트럼프전망 #오피셜트럼프가격",,
UC4qtCVm-vb4ZUGNIvgrtHew,https://www.youtube.com/channel/UC4qtCVm-vb4ZUGNIvgrtHew,"전북과학대학교",KR,1,56,"entertainment:1","방송연예미디어과",,
UCoB4UzVRPcnNlosZfzJURhg,https://www.youtube.com/channel/UCoB4UzVRPcnNlosZfzJURhg,"KBS뉴스 대구경북",KR,1,53,"politics:1","TK로 모인 국민의힘…‘보수 결집’ vs ‘정치 고립’ / KBS  2025.09.22.",,
UCoXB81fXO0Mj-n-9Yc9uDug,https://www.youtube.com/channel/UCoXB81fXO0Mj-n-9Yc9uDug,"OP",,1,46,"official:1","오피셜히게단디즘 프리텐더 피아노 커버",,
UC3ZlcEudV6FWuXqtwc88eZA,https://www.youtube.com/channel/UC3ZlcEudV6FWuXqtwc88eZA,"프미녀 - 프랑스 부동산에 미친 여자",,1,38,"community:1","프랑스에서 살라믄 이 정도는 필히 알아야죠! 한인 커뮤니티 두곳 어디일까요? #파리집구하기 #프랑스워홀 #프랑스집구하기",,
UCcu3u29gh15dguSJqIeMIZw,https://www.youtube.com/channel/UCcu3u29gh15dguSJqIeMIZw,"정치이슈이모저모",KR,1,35,"politics:1","최욱도 재밌어하는 준적준 이준석의 커뮤니티정치 ㅣ 이준석얘기할때 가장 행복해 보이는 황희두 #최욱 #매불쇼 #이준석 #펨코",,
UCWLta2Xb7045oxFfzlf5f3Q,https://www.youtube.com/channel/UCWLta2Xb7045oxFfzlf5f3Q,"휄로십 커뮤니티 교회 Fellowship Community Church",US,1,33,"community:1","2025년 9월 21일 주일 예배 라이브 휄로십 커뮤니티 교회 Fellowship Community Church is live! #livewor",,
UCyxt-LRFTuS-3Y-xjSQMXKg,https://www.youtube.com/channel/UCyxt-LRFTuS-3Y-xjSQMXKg,"Hosanna Community Church호산나교회",,1,33,"community:1","09-21-2025 호산나 커뮤니티 교회  주일 예배 (Sunday Service)",,
UC0dMcOKaT1j87JtQtA00cwg,https://www.youtube.com/channel/UC0dMcOKaT1j87JtQtA00cwg,"Joonwoo Lee",,1,31,"community:1","밸리한인커뮤니티교회",,
UCtotKUsl1TrX9awA5yKBN2Q,https://www.youtube.com/channel/UCtotKUsl1TrX9awA5yKBN2Q,"설레랑의 소공연장",KR,1,31,"community:1","설레랑을 울린 어느 커뮤니티의 장문",,
UCIusE-gqde0Ktf3GtXAl8Wg,https://www.youtube.com/channel/UCIusE-gqde0Ktf3GtXAl8Wg,"겨울",,1,31,"official:1","Official髭男dism(오피셜히게단디즘) - 115万キロのフィルム(115만 킬로의 필름) [LIVE/한글 자막]",,
UC_l_IpGQS_SsT0LgAfiAzTg,https://www.youtube.com/channel/UC_l_IpGQS_SsT0LgAfiAzTg,"신현 영스커뮤니티_신현교회 청년부",KR,1,30,"community:1","9월 21일 영스 커뮤니티 예배",,
UCSM7RNGR1XsPCrKVIUpzFmw,https://www.youtube.com/channel/UCSM7RNGR1XsPCrKVIUpzFmw,"생명샘 뉴힐링 TV",,1,30,"community:1","250921 하늘문커뮤니티교회 주일예배 '미지근한 신앙을 버리자'  설교  전요셉 목사",,
UCRclF9guG3BjAsYQJJV4JUQ,https://www.youtube.com/channel/UCRclF9guG3BjAsYQJJV4JUQ,"크립토노믹스",KR,1,27,"official:1","""알트장 전환 시점, 수혜 예상"" 오피셜트럼프 한 번의 기회가 남았습니다. #오피셜트럼프 #오피셜트럼프전망 #오피셜트럼프가격",,
UCnuCm-UnjYmP-Gp_3t8WJAA,https://www.youtube.com/channel/UCnuCm-UnjYmP-Gp_3t8WJAA,"여의도크립토",KR,1,27,"official:1","[ 오피셜트럼프 코인 ] 🔴美백악관 긴급속보! ""이가격"" 중요합니다!!",,
UCwb94iBmJ3NJB5EqWc9Oglg,https://www.youtube.com/channel/UCwb94iBmJ3NJB5EqWc9Oglg,"유스 커뮤니티(신현교회)",,1,26,"community:1","유스커뮤니티 2025 유스컴 예배 9월 21일",,
UC1CR7_gJoWpdMRYDEa0GGAw,https://www.youtube.com/channel/UC1CR7_gJoWpdMRYDEa0GGAw,"카지노 철수",KR,1,24,"community:1","커뮤니티 보다 실수로 패드립을 했습니다",,
UCMQc1w4GIyP4Sn1hfo8eNug,https://www.youtube.com/channel/UCMQc1w4GIyP4Sn1hfo8eNug,"애틀랜타 뉴스웨이브TV",US,1,23,"sports:1","골프장을 갖춘 프리미엄 커뮤니티, 전통적 매력과 관리가 쉬운 집 | Kelly Choi & Associates",,
UCaVPQYc0lfAdOg4GBUvxCIA,https://www.youtube.com/channel/UCaVPQYc0lfAdOg4GBUvxCIA,"thessomaa",,1,20,"entertainment:1","2025.9.21 #30thbiff #부산국제영화제 #커뮤니티비프 # 바닷마을다이어리 #고레에다히로카즈",,
UC0lH3ZnAYs-kquWrkNFYJ5A,https://www.youtube.com/channel/UC0lH3ZnAYs-kquWrkNFYJ5A,"ONE COMMUNITY CHURCH 원커뮤니티교회",US,1,19,"community:1","원커뮤니티교회 주일예배(09.21.2025) 김태완목사 : 에베소서 1장 19-20절 ""하나님의 능력을 믿으십니까?""",,
UCLxAtEpALdemQJklHe5bJkg,https://www.youtube.com/channel/UCLxAtEpALdemQJklHe5bJkg,"Clara Keumhee Lee",,2,17,"community:2","2025년 9월 21일 시카고 사랑커뮤니티교회 주일찬양 ""거룩하신 하나님"" / 2025년 9월 14일 시카고 사랑커뮤니티교회 주일찬양 ""아침에 주의 인자하심을""",,
UCPF08mjxRvB2pisTWCvZcOA,https://www.youtube.com/channel/UCPF08mjxRvB2pisTWCvZcOA,"마일스",,1,15,"official:1","GT4 오피셜",,
UCIihTuxSOo3CrV1r6XZKrKA,https://www.youtube.com/channel/UCIihTuxSOo3CrV1r6XZKrKA,"손동원",,1,14,"community:1","겨울이 오기 전에. BMA-838. 미국힐링커뮤니티교회. 무디성경학교. 바울신학연구소. 바울선교센터. #손동원 #미국힐링교회 #미국링컨리더십연구",,
UC9VZtZQZTWEh1GLlcgaKpyw,https://www.youtube.com/channel/UC9VZtZQZTWEh1GLlcgaKpyw,"쭈밍🍡",,1,13,"community:1","반모자 구해요/참고로 선착순 5명 커뮤니티에 올릴께요(댓글도 됍니다!!) #로블록스",,
UCiSBb9p0NTJf-E5EcCb8fFw,https://www.youtube.com/channel/UCiSBb9p0NTJf-E5EcCb8fFw,"세력이 매집한 그 코인",KR,1,13,"official:1","[오피셜트럼프] 트럼프 재집권 이후 첫 급등 타이밍? 핵심 구간 도달 #오피셜트럼프 #TRUMP #트럼프코인",,
UCKEIZ5ic39mEzi3tOytrKbQ,https://www.youtube.com/channel/UCKEIZ5ic39mEzi3tOytrKbQ,"키즈 커뮤니티(신현교회)",KR,1,12,"community:1","키즈커뮤니티 주일 예배 (2025년 9월 21일)",,
UCe57yqTBP5b6227oRdKKkzQ,https://www.youtube.com/channel/UCe57yqTBP5b6227oRdKKkzQ,"샤츠 schatz",,3,12,"official:3","언오피셜(UNXL) - 어느 세계의 끝에선 | 250919 인메이트스테이지 / 언오피셜(UNXL) - Skydivin' + Copycat | 250919 인메이트스테이지 / 언오피셜(UNXL) - What if + 유령 + 번져가 | 250919 인메이트스테이지",,
UC9y-nEBARqMP7O0vhWN1szw,https://www.youtube.com/channel/UC9y-nEBARqMP7O0vhWN1szw,"여태주가 타키아이스크림 먹다가 김대영 봄",,1,12,"official:1"," 오피셜 에이요 커버",,
UCvuq0O3NN-aReVYwbomPH7w,https://www.youtube.com/channel/UCvuq0O3NN-aReVYwbomPH7w,"[먹튀제보]",KR,1,11,"community:1","크레이지알파 = 가품 슬롯 먹튀 확정! #shorts #먹튀검증 #먹튀검증커뮤니티 #먹튀사이트 #먹튀정보 #먹튀제보",,
UCmZYpIJqk2xJ_yPiWJspJAw,https://www.youtube.com/channel/UCmZYpIJqk2xJ_yPiWJspJAw,"-먹튀제보-",KR,1,10,"community:1","1111만원 전액 몰수! 그라운드 먹튀 #shorts #먹튀검증 #먹튀검증커뮤니티 #먹튀사이트 #먹튀정보 #먹튀제보",,
UCpIoqLM2g5C3CDtqqUqUQUw,https://www.youtube.com/channel/UCpIoqLM2g5C3CDtqqUqUQUw,"안전공원주소",KR,1,6,"community:1","모든 안전공원주소 한눈에 #shorts #먹튀검증 #먹튀검증커뮤니티 #먹튀사이트 #먹튀정보 #먹튀제보",,
UCdXKMAX_UjgeDgaOuEupOsg,https://www.youtube.com/channel/UCdXKMAX_UjgeDgaOuEupOsg,"GOODTV 설교",KR,1,6,"community:1","믿음 | 비전커뮤니티교회 성두현 목사 설교 [말씀365]",,
UCk4ly_gDM8n0iUiouc9tJ3Q,https://www.youtube.com/channel/UCk4ly_gDM8n0iUiouc9tJ3Q,"봉담여소장",,1,5,"community:1","와우~입주민전용 특급 커뮤니티시설 공개",,
UCXxKUh5cmlLPhEnKBTf1u5g,https://www.youtube.com/channel/UCXxKUh5cmlLPhEnKBTf1u5g,"토토빅",KR,1,5,"community:1","안전놀이터의 정답, 토토빅 #shorts #먹튀검증 #먹튀검증커뮤니티 #먹튀사이트 #먹튀정보 #먹튀제보",,
UCb7BtkW0HYrIE5BORYxat2w,https://www.youtube.com/channel/UCb7BtkW0HYrIE5BORYxat2w,"보증놀이터",KR,1,5,"community:1","먹튀 걱정 끝! 안전한 보증놀이터 #shorts #먹튀검증 #먹튀검증커뮤니티 #먹튀사이트 #먹튀정보 #먹튀제보",,
UCEe5bcDhh3nyBpX6Z3k1evA,https://www.youtube.com/channel/UCEe5bcDhh3nyBpX6Z3k1evA,"토토사이트추천 안전놀이터",,1,3,"review:1","(토토사이트추천) 먹튀검증커뮤니티 먹튀 먹튀사이트 먹튀정보 인기놀이터 안전놀이터 꽁머니 검증된놀이터 먹튀검증 바카라사이트",,
UCTQRFYgMEHJuQclAiUFqZVg,https://www.youtube.com/channel/UCTQRFYgMEHJuQclAiUFqZVg,"LVCC",US,1,3,"community:1","라스베가스 커뮤니티 교회 2025년 9월21일 주일예배 설교",,
UCG2fPGiZO-daxZErUPD-lLQ,https://www.youtube.com/channel/UCG2fPGiZO-daxZErUPD-lLQ,"한재환",KR,1,2,"official:1","축구협회 오피셜 황의조 20년간 국가대표 국내 축구 활동 금지 중징계 철퇴",,
UCMGUmYid6z5zeA7By8ntSDA,https://www.youtube.com/channel/UCMGUmYid6z5zeA7By8ntSDA,"안전놀이터 먹튀검증",,1,1,"community:1","베팅노하우 먹튀검증커뮤니티 먹튀제보 베팅노하우 베팅으로 수입내는방법 자유베팅 무제재놀이터 제재없는놀이터 안전한사이트",,
UCMMQVVn_bT-fN28TqwtXCtA,https://www.youtube.com/channel/UCMMQVVn_bT-fN28TqwtXCtA,"카지노본가",,1,1,"community:1","카본 커뮤니티 소개 동영상 EP.23",,
UC5ekUnx8en0Sd9us3Q2ZJoA,https://www.youtube.com/channel/UC5ekUnx8en0Sd9us3Q2ZJoA,"홍요셉",,1,1,"community:1","안전놀이터 || 온라인먹튀 먹튀검증커뮤니티 먹튀사이트제보 먹튀수법 먹튀사이트수법 검증사이트 검증놀이터 먹튀검증 안전한사이트",,
